,0,1
1099,271485_110405,ticino/
1100,263455_112710,wallis/
1101,249095_111700,genf/
1102,249860_111460,genf/
1103,262080_112865,wallis/
1104,263655_112745,wallis/
1105,269130_117695,goesch/
1106,268815_116985,goesch/
1107,271525_109970,ticino/
1108,263475_112700,wallis/
1109,271530_110135,ticino/
1110,249630_111975,genf/
1111,263980_112880,wallis/
1112,264320_113005,wallis/
1113,269100_117645,goesch/
1114,271545_110240,ticino/
1115,249540_112000,genf/
1116,262285_112830,wallis/
1117,268860_117265,goesch/
1118,249560_111975,genf/
1119,268815_117060,goesch/
1120,268915_117395,goesch/
1121,263850_112790,wallis/
1122,271485_110030,ticino/
1123,257620_125160,jura/
1124,248945_111530,genf/
1125,262515_112845,wallis/
1126,262130_112870,wallis/
1127,268845_117295,goesch/
1128,268895_117405,goesch/
1129,257505_125185,jura/
1130,264425_113140,wallis/
1131,268815_116965,goesch/
1132,262295_112820,wallis/
1133,271500_110535,ticino/
1134,271495_110515,ticino/
1135,249240_111935,genf/
1136,269165_117735,goesch/
1137,257600_124995,jura/
1138,256750_126185,jura/
1139,271490_110945,ticino/
1140,256785_126140,jura/
1141,261995_112870,wallis/
1142,263520_112720,wallis/
1143,257330_125190,jura/
1144,249845_111625,genf/
1145,269220_117905,goesch/
1146,249330_111960,genf/
1147,257315_125185,jura/
1148,257535_125195,jura/
1149,264255_113000,wallis/
1150,261665_112865,wallis/
1151,249455_111975,genf/
1152,256770_126170,jura/
1153,269210_117900,goesch/
1154,263950_112875,wallis/
1155,271590_110265,ticino/
1156,262670_112835,wallis/
1157,262010_112850,wallis/
1158,269155_117705,goesch/
1159,249370_111940,genf/
1160,264230_113005,wallis/
1161,263780_112740,wallis/
1162,268835_117335,goesch/
1163,249845_111565,genf/
1164,271515_109875,ticino/
1165,249740_111865,genf/
1166,264415_113085,wallis/
1167,257175_125380,jura/
1168,269095_117635,goesch/
1169,263515_112700,wallis/
1170,256810_126045,jura/
1171,261590_112875,wallis/
1172,249855_111620,genf/
1173,262100_112880,wallis/
1174,268825_117065,goesch/
1175,271565_109990,ticino/
1176,257630_125105,jura/
1177,268810_117065,goesch/
1178,249935_111490,genf/
1179,263525_112705,wallis/
1180,248920_111505,genf/
1181,271550_109970,ticino/
1182,263405_112610,wallis/
1183,262310_112835,wallis/
1184,268845_117230,goesch/
1185,257310_125270,jura/
1186,264355_113060,wallis/
1187,263175_112825,wallis/
1188,256895_125910,jura/
1189,257470_125185,jura/
1190,249865_111515,genf/
1191,262225_112835,wallis/
1192,262755_112825,wallis/
1193,271485_110915,ticino/
1194,249705_111895,genf/
1195,261575_112900,wallis/
1196,261730_112825,wallis/
1197,249245_111950,genf/
1198,249860_111495,genf/
1199,256795_126135,jura/
1200,269195_117840,goesch/
1201,256765_126175,jura/
1202,249885_111520,genf/
1203,271510_110550,ticino/
1204,257595_125010,jura/
1205,271580_109840,ticino/
1206,257390_125180,jura/
1207,263095_112845,wallis/
1208,249535_112000,genf/
1209,268875_117370,goesch/
1210,271475_110465,ticino/
1211,268940_117405,goesch/
1212,271495_109885,ticino/
1213,249055_111665,genf/
1214,248830_111510,genf/
1215,256805_126095,jura/
1216,261550_112900,wallis/
1217,271550_110200,ticino/
1218,249850_111460,genf/
1219,256860_125965,jura/
1220,268810_117015,goesch/
1221,249875_111450,genf/
1222,249220_111940,genf/
1223,271575_109960,ticino/
1224,262875_112850,wallis/
1225,271580_109710,ticino/
1226,262425_112860,wallis/
1227,249860_111580,genf/
1228,249865_111625,genf/
1229,268840_117230,goesch/
1230,264390_113060,wallis/
1231,249350_111945,genf/
1232,268885_117295,goesch/
1233,257290_125305,jura/
1234,249165_111820,genf/
1235,262170_112865,wallis/
1236,257605_125020,jura/
1237,271515_110375,ticino/
1238,256880_125940,jura/
1239,249885_111475,genf/
1240,269210_117895,goesch/
1241,257560_125195,jura/
1242,257685_124905,jura/
1243,271575_109765,ticino/
1244,271590_109860,ticino/
1245,256955_125830,jura/
1246,263480_112705,wallis/
1247,269045_117605,goesch/
1248,249855_111455,genf/
1249,269185_117805,goesch/
1250,257620_124975,jura/
1251,269175_117755,goesch/
1252,271510_110065,ticino/
1253,263220_112795,wallis/
1254,249010_111585,genf/
1255,271520_109960,ticino/
1256,249415_111975,genf/
1257,249175_111875,genf/
1258,249380_111980,genf/
1259,249425_111975,genf/
1260,249390_111950,genf/
1261,264440_113130,wallis/
1262,269015_117540,goesch/
1263,263090_112845,wallis/
1264,269110_117690,goesch/
1265,249885_111665,genf/
1266,257140_125425,jura/
1267,256935_125850,jura/
1268,261805_112830,wallis/
1269,263975_112875,wallis/
1270,249675_111975,genf/
1271,264275_113015,wallis/
1272,249940_111540,genf/
1273,271495_109915,ticino/
1274,249165_111875,genf/
1275,262835_112845,wallis/
1276,257435_125180,jura/
1277,268845_117385,goesch/
1278,249135_111775,genf/
1279,262350_112845,wallis/
1280,257125_125495,jura/
1281,268955_117460,goesch/
1282,249115_111730,genf/
1283,271540_110020,ticino/
1284,271550_110680,ticino/
1285,271545_110740,ticino/
1286,257185_125385,jura/
1287,249185_111910,genf/
1288,256830_125970,jura/
1289,269040_117600,goesch/
1290,271545_110765,ticino/
1291,257130_125490,jura/
1292,264250_113015,wallis/
1293,268815_116950,goesch/
1294,256815_125990,jura/
1295,271555_109970,ticino/
1296,248985_111525,genf/
1297,271575_110345,ticino/
1298,268835_117365,goesch/
1299,257635_125055,jura/
1300,249620_111970,genf/
1301,257280_125210,jura/
1302,256760_126170,jura/
1303,257055_125765,jura/
1304,268885_117330,goesch/
1305,257425_125180,jura/
1306,269215_117905,goesch/
1307,249235_111940,genf/
1308,271470_110505,ticino/
1309,271555_109965,ticino/
1310,249275_111950,genf/
1311,263040_112845,wallis/
1312,263425_112700,wallis/
1313,271535_110635,ticino/
1314,268815_117225,goesch/
1315,249160_111890,genf/
1316,249510_112000,genf/
1317,257635_125155,jura/
1318,263410_112615,wallis/
1319,268795_116860,goesch/
1320,271550_110215,ticino/
1321,249685_112020,genf/
1322,249615_111960,genf/
1323,263290_112770,wallis/
1324,257070_125710,jura/
1325,271585_109920,ticino/
1326,263490_112710,wallis/
1327,269190_117815,goesch/
1328,268820_117060,goesch/
1329,249225_111920,genf/
1330,262285_112820,wallis/
1331,257640_125165,jura/
1332,257130_125560,jura/
1333,257605_125035,jura/
1334,271535_110110,ticino/
1335,249665_111940,genf/
1336,271495_110565,ticino/
1337,271560_110810,ticino/
1338,269005_117525,goesch/
1339,271530_109960,ticino/
1340,257615_125185,jura/
1341,263830_112775,wallis/
1342,271530_110620,ticino/
1343,257620_125185,jura/
1344,263365_112710,wallis/
1345,249135_111785,genf/
1346,269185_117770,goesch/
1347,249000_111550,genf/
1348,268810_116945,goesch/
1349,264000_112890,wallis/
1350,257280_125205,jura/
1351,271555_109750,ticino/
1352,249745_111860,genf/
1353,249290_111970,genf/
1354,269210_117875,goesch/
1355,271510_109915,ticino/
1356,268830_116890,goesch/
1357,269190_117850,goesch/
1358,256870_125920,jura/
1359,249840_111810,genf/
1360,264040_112905,wallis/
1361,268870_117245,goesch/
1362,249745_111875,genf/
1363,249885_111575,genf/
1364,271515_109990,ticino/
1365,271495_110050,ticino/
1366,271570_109780,ticino/
1367,264045_112930,wallis/
1368,257250_125375,jura/
1369,268830_116960,goesch/
1370,271510_109990,ticino/
1371,264000_112895,wallis/
1372,249665_112020,genf/
1373,248925_111500,genf/
1374,249850_111560,genf/
1375,257290_125260,jura/
1376,264380_113060,wallis/
1377,262325_112830,wallis/
1378,257095_125610,jura/
1379,257330_125195,jura/
1380,257515_125195,jura/
1381,268790_116900,goesch/
1382,262220_112835,wallis/
1383,249920_111510,genf/
1384,263395_112685,wallis/
1385,263285_112765,wallis/
1386,249630_111960,genf/
1387,263410_112715,wallis/
1388,264085_112940,wallis/
1389,249870_111655,genf/
1390,269020_117555,goesch/
1391,264020_112910,wallis/
1392,257300_125180,jura/
1393,249705_111920,genf/
1394,271475_110940,ticino/
1395,271505_110050,ticino/
1396,257120_125620,jura/
1397,263790_112755,wallis/
1398,262795_112835,wallis/
1399,263125_112825,wallis/
1400,264425_113085,wallis/
1401,263620_112720,wallis/
1402,249720_112040,genf/
1403,261680_112865,wallis/
1404,269065_117635,goesch/
1405,249395_111960,genf/
1406,249355_111965,genf/
1407,268915_117405,goesch/
1408,271460_110965,ticino/
1409,271485_110525,ticino/
1410,262890_112840,wallis/
1411,249915_111460,genf/
1412,249090_111720,genf/
1413,264245_113005,wallis/
1414,268800_116920,goesch/
1415,264290_112990,wallis/
1416,268860_117355,goesch/
1417,262575_112845,wallis/
1418,257020_125780,jura/
1419,263525_112730,wallis/
1420,271545_110650,ticino/
1421,271505_110010,ticino/
1422,249845_111615,genf/
1423,264380_113040,wallis/
1424,257125_125535,jura/
1425,249905_111450,genf/
1426,271540_110595,ticino/
1427,249910_111485,genf/
1428,271490_109860,ticino/
1429,257175_125385,jura/
1430,263310_112745,wallis/
1431,249865_111565,genf/
1432,264340_113045,wallis/
1433,257500_125185,jura/
1434,264055_112925,wallis/
1435,249845_111480,genf/
1436,261955_112850,wallis/
1437,271585_110250,ticino/
1438,249080_111675,genf/
1439,249335_111980,genf/
1440,262235_112855,wallis/
1441,261580_112895,wallis/
1442,271550_110810,ticino/
1443,249355_111970,genf/
1444,268950_117470,goesch/
1445,268820_116915,goesch/
1446,256965_125830,jura/
1447,249475_111985,genf/
1448,263630_112725,wallis/
1449,249005_111540,genf/
1450,249125_111760,genf/
1451,271540_110835,ticino/
1452,271470_110950,ticino/
1453,268905_117420,goesch/
1454,249230_111950,genf/
1455,262620_112830,wallis/
1456,271595_109835,ticino/
1457,263410_112585,wallis/
1458,271525_110370,ticino/
1459,268850_117240,goesch/
1460,262010_112855,wallis/
1461,268880_117260,goesch/
1462,249495_111980,genf/
1463,263400_112635,wallis/
1464,269175_117730,goesch/
1465,256785_126130,jura/
1466,257665_124955,jura/
1467,249160_111790,genf/
1468,257630_125120,jura/
1469,271565_109950,ticino/
1470,249225_111930,genf/
1471,262345_112830,wallis/
1472,271555_110715,ticino/
1473,249040_111625,genf/
1474,261570_112900,wallis/
1475,271575_110255,ticino/
1476,261810_112820,wallis/
1477,264005_112900,wallis/
1478,271555_110770,ticino/
1479,257280_125345,jura/
1480,248850_111515,genf/
1481,271510_110890,ticino/
1482,264420_113065,wallis/
1483,249850_111495,genf/
1484,249535_111985,genf/
1485,263420_112700,wallis/
1486,263395_112645,wallis/
1487,271490_110100,ticino/
1488,262185_112865,wallis/
1489,262885_112835,wallis/
1490,257115_125630,jura/
1491,249310_111960,genf/
1492,264245_113000,wallis/
1493,257645_125090,jura/
1494,257105_125590,jura/
1495,268850_116905,goesch/
1496,264270_112985,wallis/
1497,249600_111980,genf/
1498,269235_117940,goesch/
1499,271560_110245,ticino/
1500,263410_112630,wallis/
1501,249800_111825,genf/
1502,249265_111960,genf/
1503,263060_112835,wallis/
1504,263170_112835,wallis/
1505,257630_125070,jura/
1506,268845_117200,goesch/
1507,257620_125125,jura/
1508,262395_112845,wallis/
1509,263860_112815,wallis/
1510,257605_125200,jura/
1511,263985_112885,wallis/
1512,263320_112710,wallis/
1513,257185_125365,jura/
1514,264285_113010,wallis/
1515,263870_112815,wallis/
1516,269200_117825,goesch/
1517,249025_111585,genf/
1518,271495_110925,ticino/
1519,271450_109755,ticino/
1520,263990_112890,wallis/
1521,271540_110230,ticino/
1522,257640_124960,jura/
1523,249185_111885,genf/
1524,257145_125410,jura/
1525,271500_109920,ticino/
1526,268825_117240,goesch/
1527,249030_111595,genf/
1528,262705_112840,wallis/
1529,271480_110420,ticino/
1530,264335_113015,wallis/
1531,262875_112830,wallis/
1532,249900_111510,genf/
1533,271495_109890,ticino/
1534,263605_112735,wallis/
1535,249095_111720,genf/
1536,271475_109805,ticino/
1537,249350_111925,genf/
1538,262810_112845,wallis/
1539,257290_125265,jura/
1540,264180_112980,wallis/
1541,249915_111475,genf/
1542,257640_125090,jura/
1543,262055_112880,wallis/
1544,263945_112870,wallis/
1545,261640_112865,wallis/
1546,256940_125825,jura/
1547,268805_116945,goesch/
1548,269185_117825,goesch/
1549,271490_110535,ticino/
1550,249460_111990,genf/
1551,271535_109955,ticino/
1552,249895_111515,genf/
1553,271590_109870,ticino/
1554,269255_117940,goesch/
1555,256820_126030,jura/
1556,263015_112865,wallis/
1557,257600_125205,jura/
1558,249225_111935,genf/
1559,264275_112985,wallis/
1560,271520_110860,ticino/
1561,262700_112820,wallis/
1562,263310_112720,wallis/
1563,249610_111975,genf/
1564,249320_111965,genf/
1565,271545_110250,ticino/
1566,271615_110305,ticino/
1567,263390_112670,wallis/
1568,268870_117360,goesch/
1569,264195_112975,wallis/
1570,261600_112880,wallis/
1571,268825_117275,goesch/
1572,264010_112905,wallis/
1573,263465_112700,wallis/
1574,268820_117015,goesch/
1575,271540_110695,ticino/
1576,249855_111515,genf/
1577,269225_117920,goesch/
1578,264190_113005,wallis/
1579,249760_111860,genf/
1580,262335_112820,wallis/
1581,271500_109895,ticino/
1582,262425_112865,wallis/
1583,263250_112790,wallis/
1584,263390_112650,wallis/
1585,249165_111795,genf/
1586,257010_125795,jura/
1587,261730_112845,wallis/
1588,257610_124970,jura/
1589,271595_110325,ticino/
1590,271490_110545,ticino/
1591,257535_125185,jura/
1592,268845_117285,goesch/
1593,257295_125185,jura/
1594,257640_125075,jura/
1595,262690_112830,wallis/
1596,264005_112890,wallis/
1597,249660_111950,genf/
1598,257135_125400,jura/
1599,249175_111910,genf/
1600,257285_125325,jura/
1601,271450_109815,ticino/
1602,269020_117560,goesch/
1603,271570_109885,ticino/
1604,271495_110550,ticino/
1605,268840_117325,goesch/
1606,268840_117240,goesch/
1607,264250_112985,wallis/
1608,271520_109920,ticino/
1609,249060_111645,genf/
1610,271535_110375,ticino/
1611,271500_110915,ticino/
1612,269105_117650,goesch/
1613,249025_111610,genf/
1614,271525_110095,ticino/
1615,271550_110805,ticino/
1616,263195_112820,wallis/
1617,269250_117945,goesch/
1618,261895_112840,wallis/
1619,256915_125905,jura/
1620,256880_125930,jura/
1621,262865_112835,wallis/
1622,268820_117240,goesch/
1623,264135_112970,wallis/
1624,262000_112870,wallis/
1625,271605_110285,ticino/
1626,264025_112915,wallis/
1627,249020_111595,genf/
1628,262685_112825,wallis/
1629,271515_110835,ticino/
1630,264320_113025,wallis/
1631,262110_112870,wallis/
1632,257370_125200,jura/
1633,257055_125740,jura/
1634,249870_111595,genf/
1635,264030_112900,wallis/
1636,249020_111575,genf/
1637,249400_111940,genf/
1638,263555_112725,wallis/
1639,269070_117630,goesch/
1640,268935_117415,goesch/
1641,262385_112830,wallis/
1642,262450_112845,wallis/
1643,271485_109890,ticino/
1644,271510_110575,ticino/
1645,257305_125305,jura/
1646,263885_112820,wallis/
1647,271580_110340,ticino/
1648,268820_116905,goesch/
1649,268835_117360,goesch/
1650,249890_111555,genf/
1651,257125_125500,jura/
1652,263380_112695,wallis/
1653,249845_111495,genf/
1654,249875_111570,genf/
1655,268840_116920,goesch/
1656,249535_111970,genf/
1657,262650_112820,wallis/
1658,249100_111720,genf/
1659,271535_110615,ticino/
1660,263225_112805,wallis/
1661,257640_125050,jura/
1662,262645_112830,wallis/
1663,257220_125395,jura/
1664,263530_112720,wallis/
1665,268905_117325,goesch/
1666,263930_112855,wallis/
1667,271495_110535,ticino/
1668,249020_111565,genf/
1669,271570_109985,ticino/
1670,249725_111885,genf/
1671,249660_111995,genf/
1672,248910_111500,genf/
1673,262040_112870,wallis/
1674,257130_125465,jura/
1675,249650_111950,genf/
1676,268850_117300,goesch/
1677,271570_109800,ticino/
1678,257490_125190,jura/
1679,269310_117955,goesch/
1680,262260_112845,wallis/
1681,263690_112750,wallis/
1682,271490_110420,ticino/
1683,262595_112835,wallis/
1684,257445_125185,jura/
1685,268830_117030,goesch/
1686,262740_112840,wallis/
1687,269220_117930,goesch/
1688,249215_111935,genf/
1689,249170_111890,genf/
1690,263105_112850,wallis/
1691,262420_112845,wallis/
1692,261905_112840,wallis/
1693,248815_111505,genf/
1694,249910_111540,genf/
1695,257635_124960,jura/
1696,257315_125280,jura/
1697,249495_111995,genf/
1698,261790_112815,wallis/
1699,262250_112850,wallis/
1700,264425_113130,wallis/
1701,261985_112865,wallis/
1702,271595_110340,ticino/
1703,271545_110745,ticino/
1704,271535_110830,ticino/
1705,249375_111985,genf/
1706,268830_116990,goesch/
1707,271525_110380,ticino/
1708,271510_110010,ticino/
1709,268825_116905,goesch/
1710,257320_125195,jura/
1711,262280_112845,wallis/
1712,262215_112855,wallis/
1713,263265_112760,wallis/
1714,263745_112740,wallis/
1715,271585_109825,ticino/
1716,271525_110165,ticino/
1717,263835_112800,wallis/
1718,257315_125195,jura/
1719,257095_125635,jura/
1720,249025_111620,genf/
1721,249105_111750,genf/
1722,261755_112825,wallis/
1723,249885_111660,genf/
1724,268905_117395,goesch/
1725,249895_111495,genf/
1726,264010_112895,wallis/
1727,263550_112720,wallis/
1728,269300_117970,goesch/
1729,257265_125335,jura/
1730,263645_112745,wallis/
1731,249400_111935,genf/
1732,271525_110040,ticino/
1733,257600_125000,jura/
1734,263235_112810,wallis/
1735,261995_112875,wallis/
1736,249230_111945,genf/
1737,261740_112835,wallis/
1738,256925_125885,jura/
1739,262020_112865,wallis/
1740,257295_125200,jura/
1741,268905_117385,goesch/
1742,268895_117395,goesch/
1743,261990_112855,wallis/
1744,262350_112820,wallis/
1745,271580_109745,ticino/
1746,263015_112855,wallis/
1747,249160_111885,genf/
1748,271520_110565,ticino/
1749,249220_111920,genf/
1750,256990_125790,jura/
1751,262745_112835,wallis/
1752,268830_117005,goesch/
1753,249885_111580,genf/
1754,268845_117260,goesch/
1755,257025_125785,jura/
1756,261635_112855,wallis/
